t,time,c:c,dayCosFactor:c,daySinFactor:c,temperature:c,weekCosFactorT:c,weekSinFactorT:c
1573348500000,2019-11-10T02:15+01:00[Europe/Vienna],148792.5,0.946930129495531,0.321439465301909,1.8375,-0.920261119473237,0.391304832561349
1573349400000,2019-11-10T02:30+01:00[Europe/Vienna],142687.5,0.923879532510906,0.382683432366009,1.745,-0.923879532511341,0.382683432364958
1573350300000,2019-11-10T02:45+01:00[Europe/Vienna],138967.5,0.896872741537659,0.442288690208922,1.6525,-0.927417178656471,0.374028577428076
1573351200000,2019-11-10T03:00+01:00[Europe/Vienna],136502.5,0.866025403781622,0.500000000004878,1.56,-0.930873748644498,0.365341024365646
1573352100000,2019-11-10T03:15+01:00[Europe/Vienna],128377.5,0.831469612306213,0.555570233014114,1.57,-0.934248940293707,0.356621532664651
1573353000000,2019-11-10T03:30+01:00[Europe/Vienna],130417.5,0.793353340293842,0.608761429005323,1.58,-0.937542458543877,0.347870864585557
1573353900000,2019-11-10T03:45+01:00[Europe/Vienna],129190,0.751839807489867,0.659345815087652,1.59,-0.940754015467624,0.339089785132997
1573354800000,2019-11-10T04:00+01:00[Europe/Vienna],130070,0.707106781186297,0.707106781186798,1.6,-0.94388333030847,0.330279061954874
1573355700000,2019-11-10T04:15+01:00[Europe/Vienna],123892.5,0.659345815109,0.751839807471145,1.6075,-0.946930129494143,0.321439465305999
1573356600000,2019-11-10T04:30+01:00[Europe/Vienna],125805,0.608761429016305,0.793353340285415,1.615,-0.949894146672582,0.312571767946448
1573357500000,2019-11-10T04:45+01:00[Europe/Vienna],123955,0.555570233013524,0.831469612306606,1.6225,-0.952775122723292,0.303676745108372
1573358400000,2019-11-10T05:00+01:00[Europe/Vienna],125515,0.500000000004264,0.866025403781977,1.63,-0.955572805786087,0.29475517441108
1573359300000,2019-11-10T05:15+01:00[Europe/Vienna],128580,0.442288690221337,0.896872741531536,1.59,-0.958286951285099,0.285807835786056
1573360200000,2019-11-10T05:30+01:00[Europe/Vienna],129727.5,0.382683432378798,0.923879532505608,1.55,-0.960917321944729,0.276835511426137
1573361100000,2019-11-10T05:45+01:00[Europe/Vienna],132112.5,0.321439465301237,0.946930129495759,1.51,-0.963463687815656,0.267838985699723
1573362000000,2019-11-10T06:00+01:00[Europe/Vienna],131745,0.258819045112374,0.965925826286428,1.47,-0.965925826288422,0.258819045104932
1573362900000,2019-11-10T06:15+01:00[Europe/Vienna],132370,0.195090322023859,0.980785280401693,1.525,-0.968303522122175,0.249776478167562
1573363800000,2019-11-10T06:30+01:00[Europe/Vienna],134715,0.130526192239995,0.991444861371185,1.58,-0.970596567452949,0.240712075410753
1573364700000,2019-11-10T06:45+01:00[Europe/Vienna],137567.5,0.065403129233382,0.997858923238391,1.635,-0.972804761821172,0.231626629250723
1573365600000,2019-11-10T07:00+01:00[Europe/Vienna],138587.5,9.2705112126752E-13,1,1.69,-0.974927912181968,0.222520933955683
1573366500000,2019-11-10T07:15+01:00[Europe/Vienna],140902.5,-0.065403129217011,0.997858923239464,1.9225,-0.976965832926492,0.213395785558771
1573367400000,2019-11-10T07:30+01:00[Europe/Vienna],141497.5,-0.13052619222373,0.991444861373326,2.155,-0.978918345897916,0.204251981788398
1573368300000,2019-11-10T07:45+01:00[Europe/Vienna],144290,-0.195090322007769,0.980785280404893,2.3875,-0.980785280402841,0.195090322018087
1573369200000,2019-11-10T08:00+01:00[Europe/Vienna],147417.5,-0.258819045110583,0.965925826286908,2.62,-0.982566473233317,0.185911607162764
1573370100000,2019-11-10T08:15+01:00[Europe/Vienna],149605,-0.321439465299481,0.946930129496355,2.965,-0.984261768673118,0.176716639647954
1573371000000,2019-11-10T08:30+01:00[Europe/Vienna],152840,-0.382683432363641,0.923879532511887,3.31,-0.985871018518372,0.167506223303933
1573371900000,2019-11-10T08:45+01:00[Europe/Vienna],155405,-0.442288690206623,0.896872741538792,3.655,-0.987394082084577,0.158281163327655
1573372800000,2019-11-10T09:00+01:00[Europe/Vienna],157177.5,-0.500000000002658,0.866025403782904,4,-0.988830826225077,0.149042266176512
1573373700000,2019-11-10T09:15+01:00[Europe/Vienna],161897.5,-0.555570233011982,0.831469612307637,4.38,-0.99018112533619,0.13979033953731
1573374600000,2019-11-10T09:30+01:00[Europe/Vienna],161695,-0.60876142900329,0.793353340295403,4.76,-0.991444861373615,0.130526192221536
1573375500000,2019-11-10T09:45+01:00[Europe/Vienna],162220,-0.659345815107606,0.751839807472368,5.14,-0.99262192385966,0.121250634114414
1573376400000,2019-11-10T10:00+01:00[Europe/Vienna],163970,-0.707106781184986,0.707106781188109,5.52,-0.993712209893149,0.111964476104138
1573377300000,2019-11-10T10:15+01:00[Europe/Vienna],165657.5,-0.75183980747905,0.659345815099986,5.7575,-0.99471562416054,0.10266852999292
1573378200000,2019-11-10T10:30+01:00[Europe/Vienna],164772.5,-0.793353340283855,0.608761429018339,5.995,-0.995632078940948,0.093363608454934
1573379100000,2019-11-10T10:45+01:00[Europe/Vienna],165172.5,-0.831469612305182,0.555570233015655,6.2325,-0.996461494117632,0.08405052492909
1573380000000,2019-11-10T11:00+01:00[Europe/Vienna],164800,-0.866025403780695,0.500000000006484,6.47,-0.997203797181081,0.07473009358775
1573380900000,2019-11-10T11:15+01:00[Europe/Vienna],165170,-0.896872741530403,0.442288690223636,6.6275,-0.997858923238538,0.065403129231139
1573381800000,2019-11-10T11:30+01:00[Europe/Vienna],167312.5,-0.923879532504628,0.382683432381167,6.785,-0.998426815017677,0.056070447239674
1573382700000,2019-11-10T11:45+01:00[Europe/Vienna],167255,-0.946930129494935,0.321439465303665,6.9425,-0.998907422872878,0.046732863484538
1573383600000,2019-11-10T12:00+01:00[Europe/Vienna],164882.5,-0.965925826285765,0.25881904511485,7.1,-0.99930070478833,0.037391194278148
1573384500000,2019-11-10T12:15+01:00[Europe/Vienna],160935,-0.980785280401192,0.195090322026373,7.2525,-0.999606626383011,0.028046256277361
1573385400000,2019-11-10T12:30+01:00[Europe/Vienna],156207.5,-0.991444861374649,0.130526192213682,7.405,-0.999825160912759,0.018698866430245
1573386300000,2019-11-10T12:45+01:00[Europe/Vienna],151785,-0.997858923238224,0.06540312923594,7.5575,-0.999956289272865,0.009349841904669
1573387200000,2019-11-10T13:00+01:00[Europe/Vienna],148972.5,-1,3.49039527286204E-12,7.71,-1,4.98627896123148E-13
1573388100000,2019-11-10T13:15+01:00[Europe/Vienna],145620,-0.997858923239632,-0.065403129214453,7.6975,-0.999956289272891,-0.009349841901853
1573389000000,2019-11-10T13:30+01:00[Europe/Vienna],143127.5,-0.991444861373661,-0.130526192221188,7.685,-0.999825160912743,-0.018698866431066
1573389900000,2019-11-10T13:45+01:00[Europe/Vienna],141275,-0.980785280405393,-0.195090322005255,7.6725,-0.99960662638309,-0.028046256274546
1573390800000,2019-11-10T14:00+01:00[Europe/Vienna],140065,-0.965925826291338,-0.258819045094051,7.66,-0.999300704788436,-0.037391194275334
1573391700000,2019-11-10T14:15+01:00[Europe/Vienna],141547.5,-0.946930129501856,-0.321439465283274,7.5525,-0.99890742287301,-0.046732863481725
1573392600000,2019-11-10T14:30+01:00[Europe/Vienna],141172.5,-0.923879532512868,-0.382683432361273,7.445,-0.998426815017835,-0.056070447236862
1573393500000,2019-11-10T14:45+01:00[Europe/Vienna],141727.5,-0.896872741527054,-0.442288690230427,7.3375,-0.997858923238604,-0.065403129230144
1573394400000,2019-11-10T15:00+01:00[Europe/Vienna],141210,-0.866025403784186,-0.500000000000438,7.23,-0.997203797181291,-0.074730093584942
1573395300000,2019-11-10T15:15+01:00[Europe/Vienna],144000,-0.831469612300976,-0.555570233021951,6.9025,-0.996461494117563,-0.084050524929909
1573396200000,2019-11-10T15:30+01:00[Europe/Vienna],145077.5,-0.793353340296963,-0.608761429001256,6.575,-0.995632078941211,-0.09336360845213
1573397100000,2019-11-10T15:45+01:00[Europe/Vienna],147435,-0.751839807474058,-0.659345815105679,6.2475,-0.994715624160456,-0.102668529993738
1573398000000,2019-11-10T16:00+01:00[Europe/Vienna],152022.5,-0.707106781189922,-0.707106781183173,5.92,-0.993712209893464,-0.111964476101339
1573398900000,2019-11-10T16:15+01:00[Europe/Vienna],155352.5,-0.659345815101914,-0.75183980747736,5.575,-0.99262192385956,-0.121250634115229
1573399800000,2019-11-10T16:30+01:00[Europe/Vienna],160385,-0.608761429020373,-0.793353340282294,5.23,-0.991444861373982,-0.130526192218744
1573400700000,2019-11-10T16:45+01:00[Europe/Vienna],168185,-0.555570233017787,-0.831469612303758,4.885,-0.990181125336584,-0.139790339534522
1573401600000,2019-11-10T17:00+01:00[Europe/Vienna],175635,-0.500000000008703,-0.866025403779414,4.54,-0.988830826225498,-0.149042266173727
1573402500000,2019-11-10T17:15+01:00[Europe/Vienna],179507.5,-0.442288690225935,-0.896872741529269,4.2475,-0.987394082085023,-0.158281163324874
1573403400000,2019-11-10T17:30+01:00[Europe/Vienna],181610,-0.382683432356646,-0.923879532514784,3.955,-0.985871018518235,-0.167506223304743
1573404300000,2019-11-10T17:45+01:00[Europe/Vienna],184165,-0.321439465306092,-0.946930129494111,3.6625,-0.984261768673616,-0.176716639645182
1573405200000,2019-11-10T18:00+01:00[Europe/Vienna],185625,-0.25881904510327,-0.965925826288868,3.37,-0.982566473233164,-0.185911607163572
1573406100000,2019-11-10T18:15+01:00[Europe/Vienna],186180,-0.195090322028888,-0.980785280400692,3.1675,-0.98078528040339,-0.195090322015325
1573407000000,2019-11-10T18:30+01:00[Europe/Vienna],185712.5,-0.130526192216223,-0.991444861374314,2.965,-0.978918345897748,-0.204251981789203
1573407900000,2019-11-10T18:45+01:00[Europe/Vienna],185487.5,-0.065403129238497,-0.997858923238056,2.7625,-0.976965832927093,-0.21339578555602
1573408800000,2019-11-10T19:00+01:00[Europe/Vienna],186342.5,-6.05373942445656E-12,-1,2.56,-0.974927912181785,-0.222520933956485
1573409700000,2019-11-10T19:15+01:00[Europe/Vienna],183927.5,0.065403129211895,-0.9978589232398,2.4575,-0.972804761821404,-0.231626629249753
1573410600000,2019-11-10T19:30+01:00[Europe/Vienna],183562.5,0.130526192218647,-0.991444861373995,2.355,-0.970596567453627,-0.24071207540802
1573411500000,2019-11-10T19:45+01:00[Europe/Vienna],181510,0.19509032200274,-0.980785280405893,2.2525,-0.968303522122878,-0.249776478164835
1573412400000,2019-11-10T20:00+01:00[Europe/Vienna],178670,0.258819045091575,-0.965925826292001,2.15,-0.965925826289151,-0.258819045102212
1573413300000,2019-11-10T20:15+01:00[Europe/Vienna],177817.5,0.321439465308406,-0.946930129493325,2.11,-0.963463687815436,-0.267838985700514
1573414200000,2019-11-10T20:30+01:00[Europe/Vienna],174727.5,0.382683432358905,-0.923879532513849,2.07,-0.960917321945508,-0.276835511423431
1573415100000,2019-11-10T20:45+01:00[Europe/Vienna],178137.5,0.442288690215077,-0.896872741534624,2.03,-0.958286951284865,-0.285807835786844
1573416000000,2019-11-10T21:00+01:00[Europe/Vienna],175740,0.499999999985616,-0.866025403792743,1.99,-0.95557280578638,-0.294755174410127
1573416900000,2019-11-10T21:15+01:00[Europe/Vienna],175402.5,0.555570233019819,-0.8314696123024,1.9175,-0.952775122723043,-0.303676745109155
1573417800000,2019-11-10T21:30+01:00[Europe/Vienna],170375,0.608761428999222,-0.793353340298524,1.845,-0.949894146673462,-0.312571767943773
1573418700000,2019-11-10T21:45+01:00[Europe/Vienna],169300,0.659345815103751,-0.751839807475748,1.7725,-0.946930129495048,-0.321439465303332
1573419600000,2019-11-10T22:00+01:00[Europe/Vienna],166392.5,0.707106781181361,-0.707106781191734,1.7,-0.943883330308799,-0.330279061953933
1573420500000,2019-11-10T22:15+01:00[Europe/Vienna],177807.5,0.751839807475669,-0.659345815103841,1.7075,-0.940754015468578,-0.339089785130348
1573421400000,2019-11-10T22:30+01:00[Europe/Vienna],179985,0.793353340298451,-0.608761428999317,1.715,-0.937542458543591,-0.347870864586328
1573422300000,2019-11-10T22:45+01:00[Europe/Vienna],177320,0.831469612302334,-0.555570233019918,1.7225,-0.934248940294712,-0.35662153266202
1573423200000,2019-11-10T23:00+01:00[Europe/Vienna],173560,0.866025403785408,-0.499999999998321,1.73,-0.930873748644198,-0.365341024366411
1573424100000,2019-11-10T23:15+01:00[Europe/Vienna],182830,0.896872741528135,-0.442288690228234,1.6675,-0.927417178657525,-0.374028577425464
1573425000000,2019-11-10T23:30+01:00[Europe/Vienna],176837.5,0.923879532513803,-0.382683432359015,1.605,-0.923879532511027,-0.382683432365718
1573425900000,2019-11-10T23:45+01:00[Europe/Vienna],175827.5,0.946930129493287,-0.321439465308519,1.5425,-0.920261119473627,-0.391304832560431
1573426800000,2019-11-11T00:00+01:00[Europe/Vienna],174347.5,0.965925826288204,-0.258819045105746,1.48,-0.916562255870167,-0.399892024319304
1573427700000,2019-11-11T00:15+01:00[Europe/Vienna],186880,0.980785280400192,-0.195090322031402,1.425,-0.912783265062121,-0.408444256934203
1573428600000,2019-11-11T00:30+01:00[Europe/Vienna],182137.5,0.99144486137398,-0.130526192218765,1.37,-0.908924477412134,-0.416960782761497
1573429500000,2019-11-11T00:45+01:00[Europe/Vienna],179905,0.997858923237888,-0.065403129241055,1.315,-0.904986230264034,-0.425440857267485
1573430400000,2019-11-11T01:00+01:00[Europe/Vienna],174997.5,1,-8.61708357605108E-12,1.26,-0.90096886790284,-0.433883739116683
1573431300000,2019-11-11T01:15+01:00[Europe/Vienna],182830,0.997858923238064,0.065403129238379,1.2525,-0.896872741532167,-0.442288690220059
1573432200000,2019-11-11T01:30+01:00[Europe/Vienna],178172.5,0.99144486137433,0.130526192216106,1.245,-0.892698209243751,-0.45065497579967
1573433100000,2019-11-11T01:45+01:00[Europe/Vienna],171365,0.980785280403555,0.195090322014499,1.2375,-0.888445635978862,-0.458981864467558
1573434000000,2019-11-11T02:00+01:00[Europe/Vienna],166060,0.965925826292664,0.258819045089099,1.23,-0.884115393505294,-0.467268628271767
1573434900000,2019-11-11T02:15+01:00[Europe/Vienna],168542.5,0.946930129494149,0.321439465305979,1.1675,-0.879707860376593,-0.475514542776178
1573435800000,2019-11-11T02:30+01:00[Europe/Vienna],167372.5,0.92387953251483,0.382683432356537,1.105,-0.875223421909142,-0.483718887104537
1573436700000,2019-11-11T02:45+01:00[Europe/Vienna],166000,0.896872741535758,0.442288690212777,1.0425,-0.87066247013648,-0.491880944025933
1573437600000,2019-11-11T03:00+01:00[Europe/Vienna],163270,0.866025403794025,0.499999999983396,0.98,-0.866025403785418,-0.499999999998303
1573438500000,2019-11-11T03:15+01:00[Europe/Vienna],161962.5,0.831469612303824,0.555570233017688,1.065,-0.861312628232312,-0.508075345246694
1573439400000,2019-11-11T03:30+01:00[Europe/Vienna],164315,0.793353340300084,0.608761428997189,1.15,-0.85652455547946,-0.516106273804838
1573440300000,2019-11-11T03:45+01:00[Europe/Vienna],159677.5,0.751839807487033,0.659345815090883,1.235,-0.851661604101555,-0.524092083606655
1573441200000,2019-11-11T04:00+01:00[Europe/Vienna],160507.5,0.707106781183257,0.707106781189838,1.32,-0.846724199227654,-0.532032076516339
1573442100000,2019-11-11T04:15+01:00[Europe/Vienna],161770,0.659345815105768,0.751839807473979,1.4725,-0.841712772494834,-0.539925558405101
1573443000000,2019-11-11T04:30+01:00[Europe/Vienna],164710,0.60876142900135,0.793353340296891,1.625,-0.836627762006404,-0.547771839217895
1573443900000,2019-11-11T04:45+01:00[Europe/Vienna],169372.5,0.555570233022049,0.83146961230091,1.7775,-0.831469612303356,-0.555570233018388
1573444800000,2019-11-11T05:00+01:00[Europe/Vienna],174772.5,0.500000000000541,0.866025403784126,1.93,-0.826238774315606,-0.563320058064192
1573445700000,2019-11-11T05:15+01:00[Europe/Vienna],183772.5,0.442288690230533,0.896872741527001,2.065,-0.820935705335726,-0.571020636846807
1573446600000,2019-11-11T05:30+01:00[Europe/Vienna],187335,0.382683432361383,0.923879532512822,2.2,-0.81556086895953,-0.578671296179425
1573447500000,2019-11-11T05:45+01:00[Europe/Vienna],200417.5,0.321439465310946,0.946930129492463,2.335,-0.810114735068236,-0.586271367222826
1573448400000,2019-11-11T06:00+01:00[Europe/Vienna],213942.5,0.258819045108222,0.96592582628754,2.47,-0.804597779766552,-0.593820185573659
1573449300000,2019-11-11T06:15+01:00[Europe/Vienna],224665,0.195090322005371,0.98078528040537,2.5975,-0.799010485357932,-0.601317091298827
1573450200000,2019-11-11T06:30+01:00[Europe/Vienna],240527.5,0.130526192221306,0.991444861373645,2.725,-0.79335334029182,-0.608761429007959
1573451100000,2019-11-11T06:45+01:00[Europe/Vienna],253395,0.065403129229092,0.997858923238672,2.8525,-0.787626839120742,-0.616152547910555
1573452000000,2019-11-11T07:00+01:00[Europe/Vienna],254795,1.11804277276456E-11,1,2.98,-0.781831482468215,-0.623489801858501
1573452900000,2019-11-11T07:15+01:00[Europe/Vienna],261327.5,-0.065403129235821,0.997858923238231,3.105,-0.775967776969384,-0.630772549422684
1573453800000,2019-11-11T07:30+01:00[Europe/Vienna],266740,-0.130526192213564,0.991444861374664,3.23,-0.770036235240191,-0.638000153931889
1573454700000,2019-11-11T07:45+01:00[Europe/Vienna],265762.5,-0.195090322011985,0.980785280404055,3.355,-0.764037375821159,-0.645171983542619
1573455600000,2019-11-11T08:00+01:00[Europe/Vienna],264630,-0.258819045086623,0.965925826293328,3.48,-0.757971723147156,-0.652287411276142
1573456500000,2019-11-11T08:15+01:00[Europe/Vienna],266570,-0.321439465303552,0.946930129494973,3.86,-0.751839807479281,-0.659345815099722
1573457400000,2019-11-11T08:30+01:00[Europe/Vienna],271282.5,-0.382683432354168,0.92387953251581,4.24,-0.745642164884464,-0.666346577950551
1573458300000,2019-11-11T08:45+01:00[Europe/Vienna],274645,-0.442288690210479,0.896872741536891,4.62,-0.739379337164811,-0.673289087817206
1573459200000,2019-11-11T09:00+01:00[Europe/Vienna],269045,-0.500000000006381,0.866025403780755,5,-0.733051871829464,-0.68017273777131
1573460100000,2019-11-11T09:15+01:00[Europe/Vienna],267975,-0.555570233015557,0.831469612305249,5.33,-0.726660322034683,-0.686996926034208
1573461000000,2019-11-11T09:30+01:00[Europe/Vienna],267677.5,-0.6087614290067,0.793353340292786,5.66,-0.720205246535297,-0.693761056029402
1573461900000,2019-11-11T09:45+01:00[Europe/Vienna],258637.5,-0.659345815088956,0.751839807488723,5.99,-0.713687209649691,-0.700464536420251
1573462800000,2019-11-11T10:00+01:00[Europe/Vienna],257242.5,-0.707106781188025,0.70710678118507,6.32,-0.70710678118652,-0.707106781186575
1573463700000,2019-11-11T10:15+01:00[Europe/Vienna],254845,-0.751839807472289,0.659345815107695,6.565,-0.700464536422793,-0.713687209647197
1573464600000,2019-11-11T10:30+01:00[Europe/Vienna],257257.5,-0.793353340286471,0.608761429014929,6.81,-0.693761056028037,-0.720205246536613
1573465500000,2019-11-11T10:45+01:00[Europe/Vienna],259232.5,-0.831469612291401,0.55557023303628,7.055,-0.686996926036795,-0.726660322032237
1573466400000,2019-11-11T11:00+01:00[Europe/Vienna],258622.5,-0.866025403782844,0.500000000002761,7.3,-0.680172737771253,-0.733051871829517
1573467300000,2019-11-11T11:15+01:00[Europe/Vienna],261815,-0.896872741525868,0.442288690232832,7.4675,-0.673289087818494,-0.739379337163638
1573468200000,2019-11-11T11:30+01:00[Europe/Vienna],261992.5,-0.923879532511841,0.382683432363751,7.635,-0.666346577953206,-0.745642164882091
1573469100000,2019-11-11T11:45+01:00[Europe/Vienna],260200,-0.946930129496317,0.321439465299594,7.8025,-0.659345815099664,-0.751839807479332
1573470000000,2019-11-11T12:00+01:00[Europe/Vienna],258790,-0.965925826286877,0.258819045110698,7.97,-0.652287411278841,-0.757971723144834
1573470900000,2019-11-11T12:15+01:00[Europe/Vienna],254860,-0.98078528040487,0.195090322007885,8.0675,-0.64517198354117,-0.764037375822382
1573471800000,2019-11-11T12:30+01:00[Europe/Vienna],254365,-0.991444861373311,0.130526192223848,8.165,-0.63800015393463,-0.770036235237919
1573472700000,2019-11-11T12:45+01:00[Europe/Vienna],254387.5,-0.997858923238505,0.06540312923165,8.2625,-0.630772549422624,-0.775967776969433
1573473600000,2019-11-11T13:00+01:00[Europe/Vienna],257167.5,-1,1.37437718792401E-11,8.36,-0.623489801859862,-0.78183148246713
1573474500000,2019-11-11T13:15+01:00[Europe/Vienna],255900,-0.997858923238399,-0.065403129233263,8.3225,-0.616152547910494,-0.78762683912079
1573475400000,2019-11-11T13:30+01:00[Europe/Vienna],255447.5,-0.991444861374999,-0.130526192211023,8.285,-0.608761429010784,-0.793353340289652
1573476300000,2019-11-11T13:45+01:00[Europe/Vienna],254255,-0.980785280404555,-0.19509032200947,8.2475,-0.601317091298765,-0.799010485357978
1573477200000,2019-11-11T14:00+01:00[Europe/Vienna],250875,-0.965925826286459,-0.258819045112259,8.21,-0.593820185572134,-0.804597779767678
1573478100000,2019-11-11T14:15+01:00[Europe/Vienna],252165,-0.946930129495797,-0.321439465301125,8.0825,-0.58627136722571,-0.810114735066149
1573479000000,2019-11-11T14:30+01:00[Europe/Vienna],250995,-0.923879532511223,-0.382683432365244,7.955,-0.578671296179362,-0.815560868959575
1573479900000,2019-11-11T14:45+01:00[Europe/Vienna],255710,-0.896872741538025,-0.44228869020818,7.8275,-0.57102063684973,-0.820935705333693
1573480800000,2019-11-11T15:00+01:00[Europe/Vienna],255775,-0.866025403782036,-0.500000000004161,7.7,-0.563320058064128,-0.82623877431565
1573481700000,2019-11-11T15:15+01:00[Europe/Vienna],258632.5,-0.831469612306673,-0.555570233013425,7.5375,-0.555570233021349,-0.831469612301378
1573482600000,2019-11-11T15:30+01:00[Europe/Vienna],258310,-0.793353340294346,-0.608761429004666,7.375,-0.54777183921783,-0.836627762006447
1573483500000,2019-11-11T15:45+01:00[Europe/Vienna],258155,-0.751839807490413,-0.659345815087029,7.2125,-0.539925558406567,-0.841712772493893
1573484400000,2019-11-11T16:00+01:00[Europe/Vienna],258805,-0.707106781186882,-0.707106781186213,7.05,-0.532032076516274,-0.846724199227695
1573485300000,2019-11-11T16:15+01:00[Europe/Vienna],258430,-0.659345815109622,-0.751839807470599,6.8275,-0.524092083609688,-0.851661604099689
1573486200000,2019-11-11T16:30+01:00[Europe/Vienna],260002.5,-0.608761429016962,-0.793353340284911,6.605,-0.516106273807887,-0.856524555477622
1573487100000,2019-11-11T16:45+01:00[Europe/Vienna],262177.5,-0.555570233014213,-0.831469612306146,6.3825,-0.50807534524506,-0.861312628233275
1573488000000,2019-11-11T17:00+01:00[Europe/Vienna],265685,-0.500000000004981,-0.866025403781563,6.16,-0.500000000001387,-0.866025403783638
1573488900000,2019-11-11T17:15+01:00[Europe/Vienna],268482.5,-0.44228869022208,-0.89687274153117,6.01,-0.491880944025865,-0.870662470136518
1573489800000,2019-11-11T17:30+01:00[Europe/Vienna],269945,-0.382683432379563,-0.923879532505291,5.86,-0.483718887106061,-0.8752234219083
1573490700000,2019-11-11T17:45+01:00[Europe/Vienna],268102.5,-0.321439465302021,-0.946930129495493,5.71,-0.47551454277611,-0.87970786037663
1573491600000,2019-11-11T18:00+01:00[Europe/Vienna],264480,-0.258819045113174,-0.965925826286214,5.56,-0.467268628274914,-0.884115393503631
1573492500000,2019-11-11T18:15+01:00[Europe/Vienna],259202.5,-0.195090322010399,-0.98078528040437,5.555,-0.458981864467489,-0.888445635978897
1573493400000,2019-11-11T18:30+01:00[Europe/Vienna],256357.5,-0.130526192226389,-0.991444861372976,5.55,-0.450654975801224,-0.892698209242966
1573494300000,2019-11-11T18:45+01:00[Europe/Vienna],262325,-0.065403129234208,-0.997858923238337,5.545,-0.442288690219989,-0.896872741532201
1573495200000,2019-11-11T19:00+01:00[Europe/Vienna],257040,-1.63071160308346E-11,-1,5.54,-0.433883739119891,-0.900968867901296
1573496100000,2019-11-11T19:15+01:00[Europe/Vienna],248460,0.065403129230705,-0.997858923238567,5.5475,-0.425440857269062,-0.904986230263293
1573497000000,2019-11-11T19:30+01:00[Europe/Vienna],245587.5,0.130526192222909,-0.991444861373434,5.555,-0.416960782761426,-0.908924477412166
1573497900000,2019-11-11T19:45+01:00[Europe/Vienna],244172.5,0.195090322006956,-0.980785280405055,5.5625,-0.408444256937453,-0.912783265060667
1573498800000,2019-11-11T20:00+01:00[Europe/Vienna],238745,0.258819045109783,-0.965925826287122,5.57,-0.399892024319233,-0.916562255870198
1573499700000,2019-11-11T20:15+01:00[Europe/Vienna],231695,0.321439465298697,-0.946930129496621,5.5675,-0.391304832562034,-0.920261119472945
1573500600000,2019-11-11T20:30+01:00[Europe/Vienna],225510,0.382683432362876,-0.923879532512204,5.565,-0.382683432365646,-0.923879532511056
1573501500000,2019-11-11T20:45+01:00[Europe/Vienna],230675,0.44228869020588,-0.896872741539159,5.5625,-0.374028577428766,-0.927417178656193
1573502400000,2019-11-11T21:00+01:00[Europe/Vienna],226300,0.500000000001941,-0.866025403783318,5.56,-0.365341024366339,-0.930873748644226
1573503300000,2019-11-11T21:15+01:00[Europe/Vienna],221542.5,0.555570233011294,-0.831469612308097,5.5725,-0.356621532663647,-0.934248940294091
1573504200000,2019-11-11T21:30+01:00[Europe/Vienna],215970,0.608761429002633,-0.793353340295907,5.585,-0.347870864586255,-0.937542458543618
1573505100000,2019-11-11T21:45+01:00[Europe/Vienna],207980,0.659345815106983,-0.751839807472914,5.5975,-0.339089785130275,-0.940754015468605
1573506000000,2019-11-11T22:00+01:00[Europe/Vienna],194117.5,0.7071067811844,-0.707106781188695,5.61,-0.330279061955577,-0.943883330308224
1573506900000,2019-11-11T22:15+01:00[Europe/Vienna],206385,0.751839807478504,-0.659345815100609,5.665,-0.321439465303259,-0.946930129495073
1573507800000,2019-11-11T22:30+01:00[Europe/Vienna],207062.5,0.793353340283351,-0.608761429018996,5.72,-0.312571767947155,-0.949894146672349
1573508700000,2019-11-11T22:45+01:00[Europe/Vienna],198407.5,0.831469612304722,-0.555570233016344,5.775,-0.303676745109081,-0.952775122723066
1573509600000,2019-11-11T23:00+01:00[Europe/Vienna],199570,0.866025403780281,-0.500000000007201,5.83,-0.294755174411791,-0.955572805785867
1573510500000,2019-11-11T23:15+01:00[Europe/Vienna],201072.5,0.896872741530036,-0.442288690224379,5.74,-0.28580783578677,-0.958286951284887
1573511400000,2019-11-11T23:30+01:00[Europe/Vienna],190097.5,0.92387953250431,-0.382683432381932,5.65,-0.276835511426852,-0.960917321944522
1573512300000,2019-11-11T23:45+01:00[Europe/Vienna],184857.5,0.946930129494669,-0.321439465304449,5.56,-0.26783898570044,-0.963463687815456
1573513200000,2019-11-12T00:00+01:00[Europe/Vienna],182032.5,0.96592582628555,-0.25881904511565,5.47,-0.258819045103894,-0.9659258262887
1573514100000,2019-11-12T00:15+01:00[Europe/Vienna],193075,0.980785280401031,-0.195090322027186,5.3725,-0.249776478168283,-0.968303522121989
1573515000000,2019-11-12T00:30+01:00[Europe/Vienna],190925,0.991444861374541,-0.130526192214503,5.275,-0.240712075407945,-0.970596567453646
1573515900000,2019-11-12T00:45+01:00[Europe/Vienna],186665,0.997858923238169,-0.065403129236766,5.1775,-0.231626629251447,-0.972804761821
1573516800000,2019-11-12T01:00+01:00[Europe/Vienna],184415,1,1.02333702743046E-11,5.08,-0.222520933956409,-0.974927912181802
1573517700000,2019-11-12T01:15+01:00[Europe/Vienna],192922.5,0.997858923238734,0.065403129228147,5.0575,-0.213395785559498,-0.976965832926333
1573518600000,2019-11-12T01:30+01:00[Europe/Vienna],184352.5,0.991444861373769,0.130526192220367,5.035,-0.204251981789127,-0.978918345897764
1573519500000,2019-11-12T01:45+01:00[Europe/Vienna],176777.5,0.980785280405555,0.195090322004442,5.0125,-0.195090322017033,-0.98078528040305
